year,week,trends_dengue,region
2025,1,92,CABA
2025,2,73,CABA
2025,3,64,CABA
2025,4,58,CABA
2025,5,61,CABA
2025,6,53,CABA
2025,7,56,CABA
2025,8,75,CABA
2025,9,60,CABA
2025,10,52,CABA
2025,11,57,CABA
2025,12,55,CABA
2025,13,46,CABA
2025,14,30,CABA
2025,15,34,CABA
2025,16,31,CABA
2025,17,29,CABA
2025,18,30,CABA
2025,19,27,CABA
2025,20,19,CABA
2025,21,21,CABA
2025,22,18,CABA
