year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2025,2,COMUNA 13,13,CABA,,,,,1
2025,2,General San Martín,31,Buenos Aires,,,,,1
2025,2,Malvinas Argentinas,41,Buenos Aires,,,,,1
2025,3,COMUNA 13,13,CABA,,,,,1
2025,3,Pilar,45,Buenos Aires,,,,,1
2025,4,La Matanza,35,Buenos Aires,,,,,1
2025,4,Luján,39,Buenos Aires,,,,,1
2025,5,COMUNA 2,2,CABA,,,,,1
2025,5,General San Martín,31,Buenos Aires,,,,,1
2025,5,Lomas de Zamora,38,Buenos Aires,,,,,1
2025,5,Tres de Febrero,53,Buenos Aires,,,,,1
2025,6,COMUNA 11,11,CABA,,,,,2
2025,6,COMUNA 14,14,CABA,,,,,2
2025,6,General San Martín,31,Buenos Aires,,,,,1
2025,6,Hurlingham,32,Buenos Aires,,,,,1
2025,6,Ituzaingó,33,Buenos Aires,,,,,1
2025,6,Lanús,36,Buenos Aires,,,,,2
2025,6,Quilmes,47,Buenos Aires,,,,,1
2025,7,COMUNA 11,11,CABA,,,,,6
2025,7,COMUNA 9,9,CABA,,,,,1
2025,7,General San Martín,31,Buenos Aires,,,,,2
2025,7,Ituzaingó,33,Buenos Aires,,,,,1
2025,7,La Matanza,35,Buenos Aires,,,,,1
2025,7,Lanús,36,Buenos Aires,,,,,1
2025,7,Tres de Febrero,53,Buenos Aires,,,,,2
2025,8,COMUNA 1,1,CABA,,,,,1
2025,8,COMUNA 11,11,CABA,,,,,2
2025,8,COMUNA 14,14,CABA,,,,,1
2025,8,General San Martín,31,Buenos Aires,,,,,4
2025,8,Ituzaingó,33,Buenos Aires,,,,,2
2025,8,La Plata,37,Buenos Aires,,,,,2
2025,8,Lanús,36,Buenos Aires,,,,,2
2025,8,Merlo,43,Buenos Aires,,,,,1
2025,8,San Isidro,49,Buenos Aires,,,,,1
2025,8,Tres de Febrero,53,Buenos Aires,,,,,1
2025,8,Vicente López,54,Buenos Aires,,,,,3
2025,9,Avellaneda,17,Buenos Aires,,,,,1
2025,9,General San Martín,31,Buenos Aires,,,,,2
2025,9,Ituzaingó,33,Buenos Aires,,,,,1
2025,9,La Matanza,35,Buenos Aires,,,,,2
2025,9,La Plata,37,Buenos Aires,,,,,1
2025,9,Lanús,36,Buenos Aires,,,,,2
2025,9,Tres de Febrero,53,Buenos Aires,,,,,1
2025,9,Vicente López,54,Buenos Aires,,,,,1
2025,10,Avellaneda,17,Buenos Aires,,,,,1
2025,10,COMUNA 1,1,CABA,,,,,4
2025,10,COMUNA 11,11,CABA,,,,,1
2025,10,COMUNA 15,15,CABA,,,,,2
2025,10,COMUNA 8,8,CABA,,,,,1
2025,10,General San Martín,31,Buenos Aires,,,,,9
2025,10,Ituzaingó,33,Buenos Aires,,,,,2
2025,10,La Matanza,35,Buenos Aires,,,,,3
2025,10,La Plata,37,Buenos Aires,,,,,1
2025,10,Lanús,36,Buenos Aires,,,,,4
2025,10,Morón,44,Buenos Aires,,,,,1
2025,10,Quilmes,47,Buenos Aires,,,,,1
2025,10,Tigre,52,Buenos Aires,,,,,1
2025,10,Tres de Febrero,53,Buenos Aires,,,,,1
2025,10,Vicente López,54,Buenos Aires,,,,,1
2025,11,Almirante Brown,16,Buenos Aires,,,,,1
2025,11,COMUNA 1,1,CABA,,,,,6
2025,11,COMUNA 10,10,CABA,,,,,2
2025,11,COMUNA 11,11,CABA,,,,,5
2025,11,COMUNA 12,12,CABA,,,,,2
2025,11,COMUNA 2,2,CABA,,,,,1
2025,11,COMUNA 7,7,CABA,,,,,1
2025,11,COMUNA 9,9,CABA,,,,,2
2025,11,General San Martín,31,Buenos Aires,,,,,14
2025,11,Ituzaingó,33,Buenos Aires,,,,,3
2025,11,José C. Paz,34,Buenos Aires,,,,,1
2025,11,La Matanza,35,Buenos Aires,,,,,3
2025,11,Lanús,36,Buenos Aires,,,,,12
2025,11,San Isidro,49,Buenos Aires,,,,,3
2025,11,Tres de Febrero,53,Buenos Aires,,,,,3
2025,11,Vicente López,54,Buenos Aires,,,,,18
2025,12,COMUNA 1,1,CABA,,,,,4
2025,12,COMUNA 11,11,CABA,,,,,7
2025,12,COMUNA 12,12,CABA,,,,,1
2025,12,COMUNA 6,6,CABA,,,,,2
2025,12,COMUNA 7,7,CABA,,,,,1
2025,12,General San Martín,31,Buenos Aires,,,,,10
2025,12,Hurlingham,32,Buenos Aires,,,,,1
2025,12,Ituzaingó,33,Buenos Aires,,,,,4
2025,12,José C. Paz,34,Buenos Aires,,,,,1
2025,12,La Matanza,35,Buenos Aires,,,,,3
2025,12,Lanús,36,Buenos Aires,,,,,5
2025,12,Moreno,42,Buenos Aires,,,,,1
2025,12,Quilmes,47,Buenos Aires,,,,,2
2025,12,San Miguel,50,Buenos Aires,,,,,1
2025,12,Tigre,52,Buenos Aires,,,,,1
2025,12,Tres de Febrero,53,Buenos Aires,,,,,4
2025,12,Vicente López,54,Buenos Aires,,,,,8
2025,13,Avellaneda,17,Buenos Aires,,,,,2
2025,13,COMUNA 1,1,CABA,,,,,7
2025,13,COMUNA 10,10,CABA,,,,,1
2025,13,COMUNA 11,11,CABA,,,,,4
2025,13,COMUNA 15,15,CABA,,,,,1
2025,13,COMUNA 6,6,CABA,,,,,1
2025,13,COMUNA 9,9,CABA,,,,,1
2025,13,Esteban Echeverría,25,Buenos Aires,,,,,1
2025,13,General San Martín,31,Buenos Aires,,,,,14
2025,13,Hurlingham,32,Buenos Aires,,,,,4
2025,13,Ituzaingó,33,Buenos Aires,,,,,3
2025,13,José C. Paz,34,Buenos Aires,,,,,1
2025,13,La Matanza,35,Buenos Aires,,,,,4
2025,13,Lanús,36,Buenos Aires,,,,,9
2025,13,Malvinas Argentinas,41,Buenos Aires,,,,,2
2025,13,Morón,44,Buenos Aires,,,,,3
2025,13,Quilmes,47,Buenos Aires,,,,,1
2025,13,San Fernando,48,Buenos Aires,,,,,1
2025,13,San Miguel,50,Buenos Aires,,,,,3
2025,13,Tres de Febrero,53,Buenos Aires,,,,,7
2025,13,Vicente López,54,Buenos Aires,,,,,3
2025,14,Berazategui,18,Buenos Aires,,,,,1
2025,14,COMUNA 1,1,CABA,,,,,7
2025,14,COMUNA 11,11,CABA,,,,,7
2025,14,COMUNA 12,12,CABA,,,,,1
2025,14,COMUNA 6,6,CABA,,,,,2
2025,14,COMUNA 8,8,CABA,,,,,1
2025,14,Esteban Echeverría,25,Buenos Aires,,,,,4
2025,14,General San Martín,31,Buenos Aires,,,,,11
2025,14,Ituzaingó,33,Buenos Aires,,,,,3
2025,14,José C. Paz,34,Buenos Aires,,,,,1
2025,14,La Matanza,35,Buenos Aires,,,,,2
2025,14,Lanús,36,Buenos Aires,,,,,9
2025,14,Malvinas Argentinas,41,Buenos Aires,,,,,3
2025,14,Merlo,43,Buenos Aires,,,,,2
2025,14,Morón,44,Buenos Aires,,,,,4
2025,14,Pilar,45,Buenos Aires,,,,,1
2025,14,San Isidro,49,Buenos Aires,,,,,3
2025,14,San Miguel,50,Buenos Aires,,,,,1
2025,14,Tres de Febrero,53,Buenos Aires,,,,,7
2025,14,Vicente López,54,Buenos Aires,,,,,7
2025,15,Almirante Brown,16,Buenos Aires,,,,,1
2025,15,Avellaneda,17,Buenos Aires,,,,,2
2025,15,COMUNA 1,1,CABA,,,,,5
2025,15,COMUNA 11,11,CABA,,,,,3
2025,15,COMUNA 12,12,CABA,,,,,2
2025,15,COMUNA 15,15,CABA,,,,,1
2025,15,COMUNA 4,4,CABA,,,,,2
2025,15,COMUNA 9,9,CABA,,,,,1
2025,15,Esteban Echeverría,25,Buenos Aires,,,,,2
2025,15,Florencio Varela,28,Buenos Aires,,,,,1
2025,15,General San Martín,31,Buenos Aires,,,,,9
2025,15,Ituzaingó,33,Buenos Aires,,,,,6
2025,15,La Matanza,35,Buenos Aires,,,,,3
2025,15,La Plata,37,Buenos Aires,,,,,2
2025,15,Lanús,36,Buenos Aires,,,,,6
2025,15,Lomas de Zamora,38,Buenos Aires,,,,,2
2025,15,Malvinas Argentinas,41,Buenos Aires,,,,,2
2025,15,Moreno,42,Buenos Aires,,,,,1
2025,15,Tigre,52,Buenos Aires,,,,,1
2025,15,Tres de Febrero,53,Buenos Aires,,,,,2
2025,15,Vicente López,54,Buenos Aires,,,,,2
2025,16,Avellaneda,17,Buenos Aires,,,,,1
2025,16,COMUNA 1,1,CABA,,,,,4
2025,16,COMUNA 10,10,CABA,,,,,1
2025,16,COMUNA 15,15,CABA,,,,,1
2025,16,COMUNA 3,3,CABA,,,,,1
2025,16,COMUNA 9,9,CABA,,,,,1
2025,16,Esteban Echeverría,25,Buenos Aires,,,,,2
2025,16,General San Martín,31,Buenos Aires,,,,,7
2025,16,Ituzaingó,33,Buenos Aires,,,,,5
2025,16,La Matanza,35,Buenos Aires,,,,,6
2025,16,Lanús,36,Buenos Aires,,,,,5
2025,16,Malvinas Argentinas,41,Buenos Aires,,,,,2
2025,16,Merlo,43,Buenos Aires,,,,,2
2025,16,Tres de Febrero,53,Buenos Aires,,,,,2
2025,16,Vicente López,54,Buenos Aires,,,,,5
2025,17,COMUNA 1,1,CABA,,,,,4
2025,17,COMUNA 4,4,CABA,,,,,1
2025,17,Escobar,24,Buenos Aires,,,,,1
2025,17,General San Martín,31,Buenos Aires,,,,,6
2025,17,Hurlingham,32,Buenos Aires,,,,,1
2025,17,Ituzaingó,33,Buenos Aires,,,,,2
2025,17,La Matanza,35,Buenos Aires,,,,,4
2025,17,La Plata,37,Buenos Aires,,,,,1
2025,17,Lanús,36,Buenos Aires,,,,,3
2025,17,Malvinas Argentinas,41,Buenos Aires,,,,,1
2025,17,Morón,44,Buenos Aires,,,,,1
2025,17,Quilmes,47,Buenos Aires,,,,,1
2025,17,Tigre,52,Buenos Aires,,,,,1
2025,17,Tres de Febrero,53,Buenos Aires,,,,,3
2025,17,Vicente López,54,Buenos Aires,,,,,4
2025,17,Zárate,55,Buenos Aires,,,,,1
2025,18,COMUNA 1,1,CABA,,,,,4
2025,18,COMUNA 11,11,CABA,,,,,3
2025,18,COMUNA 12,12,CABA,,,,,1
2025,18,Esteban Echeverría,25,Buenos Aires,,,,,1
2025,18,General San Martín,31,Buenos Aires,,,,,5
2025,18,Hurlingham,32,Buenos Aires,,,,,1
2025,18,Ituzaingó,33,Buenos Aires,,,,,2
2025,18,La Matanza,35,Buenos Aires,,,,,5
2025,18,Lanús,36,Buenos Aires,,,,,2
2025,18,Lomas de Zamora,38,Buenos Aires,,,,,1
2025,18,Malvinas Argentinas,41,Buenos Aires,,,,,1
2025,18,Marcos Paz,40,Buenos Aires,,,,,1
2025,18,San Fernando,48,Buenos Aires,,,,,1
2025,18,San Miguel,50,Buenos Aires,,,,,3
2025,18,Tres de Febrero,53,Buenos Aires,,,,,2
2025,18,Vicente López,54,Buenos Aires,,,,,3
2025,19,COMUNA 1,1,CABA,,,,,2
2025,19,COMUNA 11,11,CABA,,,,,1
2025,19,COMUNA 12,12,CABA,,,,,1
2025,19,General San Martín,31,Buenos Aires,,,,,2
2025,19,Ituzaingó,33,Buenos Aires,,,,,3
2025,19,La Matanza,35,Buenos Aires,,,,,4
2025,19,Malvinas Argentinas,41,Buenos Aires,,,,,1
2025,19,San Isidro,49,Buenos Aires,,,,,1
2025,19,San Miguel,50,Buenos Aires,,,,,1
2025,19,Vicente López,54,Buenos Aires,,,,,2
2025,20,COMUNA 1,1,CABA,,,,,1
2025,20,General San Martín,31,Buenos Aires,,,,,2
2025,20,Lanús,36,Buenos Aires,,,,,2
2025,20,Malvinas Argentinas,41,Buenos Aires,,,,,1
2025,20,Vicente López,54,Buenos Aires,,,,,2
2025,21,COMUNA 15,15,CABA,,,,,1
2025,21,Ituzaingó,33,Buenos Aires,,,,,1
2025,21,San Isidro,49,Buenos Aires,,,,,2
