year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2023,9,COMUNA 6,6,CABA,,,,,3
2023,9,COMUNA 7,7,CABA,,,,,11
2023,9,COMUNA 8,8,CABA,,,,,9
2023,9,COMUNA 9,9,CABA,,,,,71
2023,9,Escobar,24,Buenos Aires,,,,,1
2023,9,Esteban Echeverría,25,Buenos Aires,,,,,1
2023,9,General Rodríguez,30,Buenos Aires,,,,,1
2023,9,General San Martín,31,Buenos Aires,,,,,1
2023,9,Ituzaingó,33,Buenos Aires,,,,,2
2023,9,La Matanza,35,Buenos Aires,,,,,24
2023,9,La Plata,37,Buenos Aires,,,,,2
2023,9,Lanús,36,Buenos Aires,,,,,2
2023,9,Lomas de Zamora,38,Buenos Aires,,,,,1
2023,9,Luján,39,Buenos Aires,,,,,2
2023,9,Merlo,43,Buenos Aires,,,,,3
2023,9,Moreno,42,Buenos Aires,,,,,2
2023,9,Morón,44,Buenos Aires,,,,,3
2023,9,Quilmes,47,Buenos Aires,,,,,3
2023,9,San Fernando,48,Buenos Aires,,,,,1
2023,9,San Miguel,50,Buenos Aires,,,,,1
2023,9,Tres de Febrero,53,Buenos Aires,,,,,12
2023,9,Vicente López,54,Buenos Aires,,,,,1
2023,9,Zárate,55,Buenos Aires,,,,,1
2023,10,Almirante Brown,16,Buenos Aires,,,,,1
2023,10,Avellaneda,17,Buenos Aires,,,,,7
2023,10,Berazategui,18,Buenos Aires,,,,,104
2023,10,COMUNA 1,1,CABA,,,,,46
2023,10,COMUNA 10,10,CABA,,,,,25
2023,10,COMUNA 11,11,CABA,,,,,33
2023,10,COMUNA 12,12,CABA,,,,,4
2023,10,COMUNA 13,13,CABA,,,,,9
2023,10,COMUNA 14,14,CABA,,,,,17
2023,10,COMUNA 15,15,CABA,,,,,8
2023,10,COMUNA 2,2,CABA,,,,,3
2023,10,COMUNA 3,3,CABA,,,,,4
2023,10,COMUNA 4,4,CABA,,,,,11
2023,10,COMUNA 5,5,CABA,,,,,7
2023,10,COMUNA 6,6,CABA,,,,,7
2023,10,COMUNA 7,7,CABA,,,,,18
2023,10,COMUNA 8,8,CABA,,,,,22
2023,10,COMUNA 9,9,CABA,,,,,125
2023,10,Cañuelas,22,Buenos Aires,,,,,1
2023,10,Escobar,24,Buenos Aires,,,,,1
2023,10,Esteban Echeverría,25,Buenos Aires,,,,,4
2023,10,Ezeiza,27,Buenos Aires,,,,,2
2023,10,Florencio Varela,28,Buenos Aires,,,,,2
2023,10,General San Martín,31,Buenos Aires,,,,,4
2023,10,Ituzaingó,33,Buenos Aires,,,,,1
2023,10,José C. Paz,34,Buenos Aires,,,,,3
2023,10,La Matanza,35,Buenos Aires,,,,,52
2023,10,La Plata,37,Buenos Aires,,,,,4
2023,10,Lanús,36,Buenos Aires,,,,,10
2023,10,Lomas de Zamora,38,Buenos Aires,,,,,5
2023,10,Luján,39,Buenos Aires,,,,,1
2023,10,Malvinas Argentinas,41,Buenos Aires,,,,,1
2023,10,Merlo,43,Buenos Aires,,,,,6
2023,10,Moreno,42,Buenos Aires,,,,,11
2023,10,Morón,44,Buenos Aires,,,,,2
