year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2018,19,Quilmes,47,Buenos Aires,,,,,3
2018,19,Tres de Febrero,53,Buenos Aires,,,,,2
2018,20,Avellaneda,17,Buenos Aires,,,,,1
2018,20,Quilmes,47,Buenos Aires,,,,,2
2018,20,Tigre,52,Buenos Aires,,,,,1
2018,20,Tres de Febrero,53,Buenos Aires,,,,,1
2018,21,Berazategui,18,Buenos Aires,,,,,1
2018,21,COMUNA 4,4,CABA,,,,,2
2018,21,La Matanza,35,Buenos Aires,,,,,2
2018,21,Quilmes,47,Buenos Aires,,,,,2
2018,23,COMUNA 5,5,CABA,,,,,1
2018,24,COMUNA 4,4,CABA,,,,,1
2018,38,COMUNA 14,14,CABA,,,,,1
2018,40,Escobar,24,Buenos Aires,,,,,1
2018,40,Tigre,52,Buenos Aires,,,,,1
2018,41,Florencio Varela,28,Buenos Aires,,,,,1
2018,52,Vicente López,54,Buenos Aires,,,,,1
