year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2024,1,Almirante Brown,16,Buenos Aires,,,,,3
2024,1,Avellaneda,17,Buenos Aires,,,,,6
2024,1,Berazategui,18,Buenos Aires,,,,,2
2024,1,Brandsen,20,Buenos Aires,,,,,1
2024,1,COMUNA 1,1,CABA,,,,,5
2024,1,COMUNA 10,10,CABA,,,,,2
2024,1,COMUNA 11,11,CABA,,,,,3
2024,1,COMUNA 12,12,CABA,,,,,3
2024,1,COMUNA 13,13,CABA,,,,,1
2024,1,COMUNA 15,15,CABA,,,,,5
2024,1,COMUNA 2,2,CABA,,,,,3
2024,1,COMUNA 3,3,CABA,,,,,4
2024,1,COMUNA 4,4,CABA,,,,,4
2024,1,COMUNA 5,5,CABA,,,,,4
2024,1,COMUNA 6,6,CABA,,,,,3
2024,1,COMUNA 7,7,CABA,,,,,2
2024,1,COMUNA 8,8,CABA,,,,,5
2024,1,Escobar,24,Buenos Aires,,,,,1
2024,1,Esteban Echeverría,25,Buenos Aires,,,,,8
2024,1,Exaltación de la Cruz,26,Buenos Aires,,,,,1
2024,1,Ezeiza,27,Buenos Aires,,,,,3
2024,1,Florencio Varela,28,Buenos Aires,,,,,10
2024,1,General San Martín,31,Buenos Aires,,,,,7
2024,1,Hurlingham,32,Buenos Aires,,,,,2
2024,1,José C. Paz,34,Buenos Aires,,,,,5
2024,1,La Matanza,35,Buenos Aires,,,,,6
2024,1,La Plata,37,Buenos Aires,,,,,12
2024,1,Lanús,36,Buenos Aires,,,,,7
2024,1,Lomas de Zamora,38,Buenos Aires,,,,,12
2024,1,Malvinas Argentinas,41,Buenos Aires,,,,,1
2024,1,Moreno,42,Buenos Aires,,,,,1
2024,1,Morón,44,Buenos Aires,,,,,6
2024,1,Pilar,45,Buenos Aires,,,,,4
2024,1,Presidente Perón,46,Buenos Aires,,,,,3
2024,1,Quilmes,47,Buenos Aires,,,,,11
2024,1,San Fernando,48,Buenos Aires,,,,,3
2024,1,San Isidro,49,Buenos Aires,,,,,3
2024,1,San Miguel,50,Buenos Aires,,,,,7
2024,1,Tigre,52,Buenos Aires,,,,,13
2024,1,Tres de Febrero,53,Buenos Aires,,,,,3
2024,1,Vicente López,54,Buenos Aires,,,,,6
2024,2,Almirante Brown,16,Buenos Aires,,,,,12
2024,2,Avellaneda,17,Buenos Aires,,,,,10
2024,2,Berazategui,18,Buenos Aires,,,,,2
2024,2,Brandsen,20,Buenos Aires,,,,,1
2024,2,COMUNA 1,1,CABA,,,,,33
2024,2,COMUNA 10,10,CABA,,,,,1
2024,2,COMUNA 11,11,CABA,,,,,3
2024,2,COMUNA 12,12,CABA,,,,,4
2024,2,COMUNA 13,13,CABA,,,,,6
2024,2,COMUNA 14,14,CABA,,,,,5
2024,2,COMUNA 15,15,CABA,,,,,7
2024,2,COMUNA 2,2,CABA,,,,,3
2024,2,COMUNA 3,3,CABA,,,,,7
2024,2,COMUNA 4,4,CABA,,,,,12
2024,2,COMUNA 5,5,CABA,,,,,3
2024,2,COMUNA 6,6,CABA,,,,,4
2024,2,COMUNA 7,7,CABA,,,,,3
2024,2,COMUNA 8,8,CABA,,,,,9
2024,2,COMUNA 9,9,CABA,,,,,1
2024,2,Campana,21,Buenos Aires,,,,,4
2024,2,Cañuelas,22,Buenos Aires,,,,,1
2024,2,Escobar,24,Buenos Aires,,,,,3
2024,2,Esteban Echeverría,25,Buenos Aires,,,,,11
2024,2,Exaltación de la Cruz,26,Buenos Aires,,,,,1
2024,2,Ezeiza,27,Buenos Aires,,,,,6
2024,2,Florencio Varela,28,Buenos Aires,,,,,17
2024,2,General Rodríguez,30,Buenos Aires,,,,,6
2024,2,General San Martín,31,Buenos Aires,,,,,8
2024,2,Hurlingham,32,Buenos Aires,,,,,9
2024,2,Ituzaingó,33,Buenos Aires,,,,,1
2024,2,José C. Paz,34,Buenos Aires,,,,,7
2024,2,La Matanza,35,Buenos Aires,,,,,14
2024,2,La Plata,37,Buenos Aires,,,,,18
2024,2,Lanús,36,Buenos Aires,,,,,13
2024,2,Lomas de Zamora,38,Buenos Aires,,,,,24
2024,2,Malvinas Argentinas,41,Buenos Aires,,,,,6
2024,2,Merlo,43,Buenos Aires,,,,,7
2024,2,Moreno,42,Buenos Aires,,,,,13
2024,2,Morón,44,Buenos Aires,,,,,6
2024,2,Pilar,45,Buenos Aires,,,,,20
2024,2,Presidente Perón,46,Buenos Aires,,,,,1
2024,2,Quilmes,47,Buenos Aires,,,,,6
2024,2,San Fernando,48,Buenos Aires,,,,,7
2024,2,San Isidro,49,Buenos Aires,,,,,9
2024,2,San Miguel,50,Buenos Aires,,,,,15
2024,2,San Vicente,51,Buenos Aires,,,,,1
2024,2,Tigre,52,Buenos Aires,,,,,13
2024,2,Tres de Febrero,53,Buenos Aires,,,,,5
2024,2,Vicente López,54,Buenos Aires,,,,,6
2024,2,Zárate,55,Buenos Aires,,,,,1
