year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2025,2,COMUNA 13,13,CABA,,0.0,26.33,48.97,1
2025,2,General San Martín,31,Buenos Aires,,0.0,26.33,48.97,1
2025,2,Malvinas Argentinas,41,Buenos Aires,,0.0,26.33,48.97,1
2025,3,COMUNA 13,13,CABA,,3.84,25.55,49.34,1
2025,3,Pilar,45,Buenos Aires,,3.84,25.55,49.34,1
2025,4,La Matanza,35,Buenos Aires,,25.5,27.11,50.47,1
2025,4,Luján,39,Buenos Aires,,25.5,27.11,50.47,1
2025,5,COMUNA 2,2,CABA,,29.92,27.41,54.22,1
2025,5,General San Martín,31,Buenos Aires,,29.92,27.41,54.22,1
2025,5,Lomas de Zamora,38,Buenos Aires,,27.64,26.63,64.48,1
2025,5,Tres de Febrero,53,Buenos Aires,,29.92,27.41,54.22,1
2025,6,COMUNA 11,11,CABA,,7.42,27.16,54.56,2
2025,6,COMUNA 14,14,CABA,,7.42,27.16,54.56,2
2025,6,General San Martín,31,Buenos Aires,,7.42,27.16,54.56,1
2025,6,Hurlingham,32,Buenos Aires,,7.42,27.16,54.56,1
2025,6,Ituzaingó,33,Buenos Aires,,7.42,27.16,54.56,1
2025,6,Lanús,36,Buenos Aires,,10.51,26.45,63.62,2
2025,6,Quilmes,47,Buenos Aires,,7.75,26.55,57.03,1
2025,7,COMUNA 11,11,CABA,,79.1,26.86,58.74,6
2025,7,COMUNA 9,9,CABA,,79.1,26.86,58.74,1
2025,7,General San Martín,31,Buenos Aires,,79.1,26.86,58.74,2
2025,7,Ituzaingó,33,Buenos Aires,,79.1,26.86,58.74,1
2025,7,La Matanza,35,Buenos Aires,,79.1,26.86,58.74,1
2025,7,Lanús,36,Buenos Aires,,71.11,26.52,66.45,1
2025,7,Tres de Febrero,53,Buenos Aires,,79.1,26.86,58.74,2
2025,8,COMUNA 1,1,CABA,,104.37,25.15,66.54,1
2025,8,COMUNA 11,11,CABA,,104.37,25.15,66.54,2
2025,8,COMUNA 14,14,CABA,,104.37,25.15,66.54,1
2025,8,General San Martín,31,Buenos Aires,,104.37,25.15,66.54,4
2025,8,Ituzaingó,33,Buenos Aires,,104.37,25.15,66.54,2
2025,8,La Plata,37,Buenos Aires,,103.85,24.96,66.19,2
2025,8,Lanús,36,Buenos Aires,,87.6,25.82,68.64,2
2025,8,Merlo,43,Buenos Aires,,104.37,25.15,66.54,1
2025,8,San Isidro,49,Buenos Aires,,104.37,25.15,66.54,1
2025,8,Tres de Febrero,53,Buenos Aires,,104.37,25.15,66.54,1
2025,8,Vicente López,54,Buenos Aires,,104.37,25.15,66.54,3
2025,9,Avellaneda,17,Buenos Aires,,30.97,25.26,66.56,1
2025,9,General San Martín,31,Buenos Aires,,37.38,24.81,63.74,2
2025,9,Ituzaingó,33,Buenos Aires,,37.38,24.81,63.74,1
2025,9,La Matanza,35,Buenos Aires,,37.38,24.81,63.74,2
2025,9,La Plata,37,Buenos Aires,,41.49,24.53,63.94,1
2025,9,Lanús,36,Buenos Aires,,30.97,25.26,66.56,2
2025,9,Tres de Febrero,53,Buenos Aires,,37.38,24.81,63.74,1
2025,9,Vicente López,54,Buenos Aires,,37.38,24.81,63.74,1
2025,10,Avellaneda,17,Buenos Aires,,84.1,25.91,71.97,1
2025,10,COMUNA 1,1,CABA,,82.99,25.88,68.82,4
2025,10,COMUNA 11,11,CABA,,82.99,25.88,68.82,1
2025,10,COMUNA 15,15,CABA,,82.99,25.88,68.82,2
2025,10,COMUNA 8,8,CABA,,82.99,25.88,68.82,1
2025,10,General San Martín,31,Buenos Aires,,82.99,25.88,68.82,9
2025,10,Ituzaingó,33,Buenos Aires,,82.99,25.88,68.82,2
2025,10,La Matanza,35,Buenos Aires,,82.99,25.88,68.82,3
2025,10,La Plata,37,Buenos Aires,,91.47,25.44,68.97,1
